t,x,y,z
11.71528,19830.0,2203.5,45637.5
11.71597,19829.6,2203.5,45637.5
11.71667,19829.9,2203.7,45636.9
11.71736,19829.4,2203.7,45637.5
11.71806,19829.5,2203.7,45637.3
11.71875,19829.9,2203.8,45636.6
11.71944,19829.3,2204.2,45637.1
11.72014,19830.6,2204.0,45635.5
11.72083,19830.3,2204.2,45635.1
11.72153,19830.5,2204.3,45635.0
11.72222,19829.9,2204.5,45635.8
11.72292,19829.9,2204.5,45635.6
11.72361,19830.4,2204.7,45635.2
11.72431,19830.7,2204.6,45635.3
11.725,19831.1,2204.8,45635.6
11.72569,19831.0,2204.7,45635.7
11.72639,19831.1,2205.1,45636.7
11.72708,19831.2,2205.1,45636.6
11.72778,19831.4,2204.8,45636.4
11.72847,19831.8,2204.9,45636.2
11.72917,19832.2,2205.4,45637.1
11.72986,19832.7,2205.8,45637.5
11.73056,19833.3,2206.1,45637.8
11.73125,19833.2,2206.2,45637.7
11.73194,19833.3,2205.8,45636.6
11.73264,19832.9,2205.5,45636.1
11.73333,19831.7,2205.1,45637.1
11.73403,19831.1,2204.7,45637.0
11.73472,19831.2,2204.5,45636.4
11.73542,19831.2,2204.2,45636.3
11.73611,19830.7,2204.0,45635.9
11.73681,19830.2,2203.7,45636.2
11.7375,19829.8,2203.3,45635.6
11.73819,19829.7,2203.0,45635.0
11.73889,19829.4,2202.5,45635.4
11.73958,19829.9,2202.7,45634.8
11.74028,19830.2,2202.9,45635.4
11.74097,19830.4,2203.3,45635.4
11.74167,19829.4,2202.3,45635.7
11.74236,19829.2,2202.3,45635.5
11.74306,19828.8,2202.0,45635.7
11.74375,19828.8,2202.4,45636.2
11.74444,19828.5,2203.0,45637.0
11.74514,19828.7,2202.2,45635.7
11.74583,19828.2,2202.1,45636.7
11.74653,19827.8,2201.9,45636.7
11.74722,19827.4,2202.1,45637.2
11.74792,19827.4,2202.3,45637.0
11.74861,19827.1,2202.4,45637.0
11.74931,19827.5,2202.8,45636.4
11.75,19827.4,2202.9,45636.6
11.75069,19827.5,2202.9,45636.4
11.75139,19827.3,2202.9,45637.0
11.75208,19826.6,2203.0,45638.0
11.75278,19826.9,2203.0,45637.7
11.75347,19826.7,2203.6,45637.9
11.75417,19827.2,2203.5,45636.9
11.75486,19827.7,2203.6,45636.9
11.75556,19828.0,2203.6,45636.7
11.75625,19827.9,2203.6,45636.4
11.75694,19827.7,2203.9,45636.1
11.75764,19827.9,2204.2,45635.8
11.75833,19827.9,2204.3,45635.7
11.75903,19828.4,2204.3,45633.9
11.75972,19827.9,2204.0,45635.8
11.76042,19828.3,2204.0,45635.4
11.76111,19828.6,2204.0,45635.7
11.76181,19828.4,2204.1,45636.2
11.7625,19828.5,2204.1,45636.3
11.76319,19828.1,2204.1,45637.3
11.76389,19828.5,2204.2,45637.0
11.76458,19828.4,2204.4,45637.4
11.76528,19828.2,2204.4,45638.1
11.76597,19828.6,2204.6,45636.9
11.76667,19828.5,2204.7,45637.0
11.76736,19828.4,2204.5,45637.3
11.76806,19828.5,2204.4,45637.3
11.76875,19828.7,2204.5,45637.1
11.76944,19828.9,2204.7,45637.0
11.77014,19829.8,2204.9,45635.1
11.77083,19830.2,2205.2,45634.8
11.77153,19829.6,2205.2,45636.2
11.77222,19829.5,2205.4,45636.9
11.77292,19829.9,2205.6,45637.0
11.77361,19830.1,2205.8,45636.1
11.77431,19830.1,2205.8,45636.9
11.775,19829.5,2205.8,45638.3
11.77569,19830.6,2205.9,45637.0
11.77639,19830.9,2205.9,45636.1
11.77708,19831.0,2205.9,45636.2
11.77778,19830.4,2205.6,45637.6
11.77847,19831.2,2205.5,45636.8
11.77917,19831.5,2205.5,45636.8
11.77986,19831.9,2205.4,45636.6
11.78056,19831.6,2205.4,45637.1
11.78125,19832.0,2205.2,45636.6
11.78194,19832.0,2205.2,45636.4
11.78264,19832.2,2205.1,45635.8
11.78333,19832.7,2205.2,45635.4
11.78403,19832.6,2205.1,45635.8
11.78472,19833.0,2205.1,45635.6
11.78542,19832.5,2205.0,45636.3
11.78611,19832.4,2205.2,45636.0
11.78681,19832.1,2205.1,45636.1
11.7875,19831.8,2204.9,45636.7
11.78819,19831.9,2204.8,45636.9
11.78889,19832.5,2204.7,45635.9
11.78958,19831.9,2204.6,45636.3
11.79028,19831.9,2204.8,45636.2
11.79097,19832.1,2204.9,45635.9
11.79167,19831.8,2204.9,45636.0
11.79236,19831.3,2204.9,45636.8
11.79306,19831.3,2204.8,45637.1
11.79375,19831.2,2205.0,45637.1
11.79444,19831.1,2205.3,45636.8
11.79514,19831.4,2205.2,45636.4
11.79583,19831.7,2205.3,45635.9
11.79653,19831.3,2205.4,45636.6
11.79722,19831.4,2205.5,45636.7
11.79792,19831.8,2205.6,45636.3
11.79861,19832.2,2205.6,45636.3
11.79931,19832.3,2205.8,45636.9
11.8,19832.3,2206.3,45636.4
11.80069,19831.7,2206.0,45636.5
11.80139,19831.7,2206.0,45636.6
11.80208,19831.9,2206.2,45636.3
11.80278,19831.5,2206.1,45636.7
11.80347,19831.5,2206.3,45637.1
11.80417,19831.6,2206.3,45636.5
11.80486,19831.7,2206.0,45636.4
11.80556,19831.6,2206.2,45636.4
11.80625,19832.0,2206.8,45636.3
11.80694,19831.9,2207.0,45636.6
11.80764,19831.3,2207.1,45637.5
11.80833,19831.2,2206.9,45637.1
11.80903,19831.6,2206.8,45636.4
11.80972,19831.5,2206.6,45636.5
11.81042,19830.8,2207.1,45637.6
11.81111,19831.4,2206.8,45636.9
11.81181,19831.4,2207.1,45637.4
11.8125,19831.6,2207.3,45637.1
11.81319,19832.1,2207.3,45636.2
11.81389,19831.8,2207.0,45636.0
11.81458,19831.5,2207.6,45636.7
11.81528,19831.9,2207.5,45636.3
11.81597,19832.3,2207.1,45635.5
11.81667,19832.2,2206.6,45634.9
11.81736,19832.3,2207.0,45634.9
11.81806,19831.7,2207.0,45635.3
11.81875,19831.5,2206.7,45635.6
11.81944,19831.8,2206.4,45635.0
11.82014,19831.8,2206.3,45634.9
11.82083,19832.1,2206.2,45634.7
11.82153,19832.3,2206.1,45634.8
11.82222,19831.8,2206.3,45636.3
11.82292,19832.6,2206.0,45634.8
11.82361,19832.8,2206.0,45634.8
11.82431,19832.6,2206.0,45635.4
11.825,19833.4,2206.0,45633.7
11.82569,19833.4,2206.0,45634.1
11.82639,19833.2,2206.4,45635.5
11.82708,19833.7,2206.5,45634.5
11.82778,19833.7,2206.8,45634.3
11.82847,19833.7,2206.6,45634.8
11.82917,19833.1,2206.6,45636.8
11.82986,19833.4,2206.7,45635.2
11.83056,19832.5,2206.6,45635.7
11.83125,19831.5,2206.6,45638.6
11.83194,19832.5,2206.9,45636.5
11.83264,19832.9,2206.9,45635.4
11.83333,19833.1,2206.9,45635.2
11.83403,19831.4,2206.2,45639.3
11.83472,19832.5,2206.9,45636.6
11.83542,19833.1,2206.9,45635.8
11.83611,19832.9,2206.9,45634.9
11.83681,19832.8,2206.9,45634.9
11.8375,19833.2,2206.7,45634.5
11.83819,19833.1,2206.6,45635.2
11.83889,19833.0,2206.7,45635.2
11.83958,19831.7,2206.2,45637.8
11.84028,19832.9,2206.9,45634.8
11.84097,19832.9,2206.9,45634.8
11.84167,19832.6,2206.7,45634.4
11.84236,19832.9,2206.5,45633.8
11.84306,19832.9,2206.4,45633.7
11.84375,19832.4,2206.4,45633.4
11.84444,19831.2,2206.5,45633.9
11.84514,19830.4,2206.4,45634.5
11.84583,19830.4,2206.5,45634.0
11.84653,19830.6,2206.7,45633.6
11.84722,19830.5,2206.6,45633.7
11.84792,19829.8,2206.2,45634.6
11.84861,19829.4,2206.5,45634.7
11.84931,19829.5,2206.7,45634.8
11.85,19829.3,2206.5,45635.0
11.85069,19829.5,2206.4,45634.9
11.85139,19830.0,2206.4,45634.4
11.85208,19829.8,2206.4,45634.3
11.85278,19829.3,2206.3,45634.6
11.85347,19829.3,2206.3,45635.1
11.85417,19829.3,2206.2,45635.5
11.85486,19829.2,2205.8,45635.9
11.85556,19828.9,2205.7,45635.5
11.85625,19828.6,2205.7,45635.9
11.85694,19828.6,2205.7,45636.1
11.85764,19829.2,2205.8,45635.4
11.85833,19829.4,2206.1,45634.6
11.85903,19829.2,2206.1,45635.2
11.85972,19829.6,2206.3,45635.0
11.86042,19829.6,2206.4,45635.1
11.86111,19829.2,2206.6,45635.4
11.86181,19829.0,2206.6,45635.3
11.8625,19829.0,2206.3,45635.9
11.86319,19829.4,2206.3,45635.3
11.86389,19829.0,2206.4,45635.7
11.86458,19829.0,2206.5,45635.7
11.86528,19829.0,2206.8,45635.4
11.86597,19828.9,2207.1,45635.5
11.86667,19829.1,2207.1,45635.2
11.86736,19828.6,2207.3,45635.6
11.86806,19828.7,2207.6,45635.5
11.86875,19828.6,2207.5,45635.6
11.86944,19828.7,2207.5,45635.7
11.87014,19828.5,2207.7,45635.9
11.87083,19829.2,2207.8,45635.7
11.87153,19829.6,2208.0,45635.7
11.87222,19830.1,2208.1,45635.8
11.87292,19830.4,2208.3,45635.9
11.87361,19830.9,2208.6,45635.7
11.87431,19831.0,2208.5,45635.6
11.875,19830.8,2208.9,45635.5
11.87569,19830.6,2209.1,45635.9
11.87639,19830.6,2208.8,45636.0
11.87708,19830.2,2208.8,45636.6
11.87778,19830.2,2208.7,45636.6
11.87847,19830.2,2208.6,45636.1
11.87917,19829.8,2209.1,45636.3
11.87986,19829.6,2209.4,45635.9
11.88056,19829.1,2209.4,45636.5
11.88125,19829.4,2209.4,45636.5
11.88194,19830.0,2209.4,45636.2
11.88264,19830.1,2209.4,45636.2
11.88333,19829.7,2209.6,45636.1
11.88403,19829.5,2210.3,45636.0
11.88472,19829.2,2211.3,45636.5
11.88542,19829.7,2212.4,45637.1
11.88611,19830.6,2212.7,45636.8
11.88681,19830.7,2213.3,45637.3
11.8875,19831.5,2214.7,45637.4
11.88819,19833.0,2216.3,45637.6
11.88889,19833.9,2217.0,45636.9
11.88958,19834.0,2218.8,45637.4
11.89028,19834.3,2219.9,45637.8
11.89097,19834.7,2220.1,45638.7
11.89167,19835.9,2220.3,45638.8
11.89236,19835.9,2220.8,45638.4
11.89306,19835.5,2222.9,45638.5
11.89375,19835.6,2224.1,45639.2
11.89444,19835.9,2223.5,45639.1
11.89514,19835.9,2223.2,45638.8
11.89583,19836.2,2224.1,45638.2
11.89653,19836.1,2224.9,45638.5
11.89722,19835.5,2224.8,45638.7
11.89792,19835.9,2225.1,45638.0
11.89861,19835.6,2224.5,45637.5
11.89931,19835.7,2223.8,45636.4
11.9,19835.7,2223.8,45636.3
11.90069,19835.2,2223.1,45635.9
11.90139,19834.3,2222.5,45635.6
11.90208,19834.4,2221.9,45635.2
11.90278,19834.0,2220.9,45634.5
11.90347,19833.6,2220.0,45634.2
11.90417,19833.4,2219.4,45633.9
11.90486,19832.8,2218.6,45633.8
11.90556,19832.3,2218.0,45633.1
11.90625,19831.8,2217.7,45632.8
11.90694,19831.6,2217.3,45633.0
11.90764,19831.1,2216.7,45633.3
11.90833,19830.9,2216.2,45633.9
11.90903,19830.9,2216.2,45634.1
11.90972,19831.1,2215.7,45633.6
11.91042,19831.5,2215.4,45633.1
11.91111,19831.2,2214.8,45633.4
11.91181,19831.4,2214.3,45632.9
11.9125,19831.5,2213.7,45632.7
11.91319,19831.2,2213.3,45633.0
11.91389,19830.6,2212.9,45633.7
11.91458,19830.4,2212.7,45634.0
11.91528,19830.5,2212.3,45634.1
11.91597,19831.3,2211.9,45632.9
11.91667,19831.5,2211.7,45632.4
11.91736,19831.4,2211.4,45632.3
11.91806,19831.3,2211.0,45632.4
11.91875,19831.3,2210.5,45632.3
11.91944,19831.3,2210.2,45632.5
11.92014,19831.2,2209.7,45632.7
11.92083,19831.1,2209.6,45633.2
11.92153,19831.4,2209.5,45633.1
11.92222,19831.1,2209.4,45632.7
11.92292,19830.9,2209.3,45633.4
11.92361,19830.7,2209.1,45634.3
11.92431,19830.6,2208.9,45634.5
11.925,19830.9,2209.1,45634.3
11.92569,19831.2,2208.9,45633.3
11.92639,19831.1,2209.0,45633.9
11.92708,19831.5,2209.4,45634.5
11.92778,19831.7,2209.5,45635.1
11.92847,19832.0,2209.5,45635.9
11.92917,19832.4,2209.4,45635.8
11.92986,19832.5,2209.7,45635.7
11.93056,19833.4,2210.1,45636.1
11.93125,19833.5,2210.1,45636.3
11.93194,19834.0,2210.2,45636.2
11.93264,19834.9,2210.7,45636.4
11.93333,19835.1,2211.0,45636.5
11.93403,19835.2,2211.0,45636.4
11.93472,19835.9,2210.9,45635.7
11.93542,19835.7,2210.5,45635.1
11.93611,19835.5,2210.4,45635.0
11.93681,19835.5,2210.3,45634.6
11.9375,19835.5,2210.4,45634.1
11.93819,19835.2,2210.6,45634.5
11.93889,19835.3,2210.9,45634.8
11.93958,19835.3,2210.6,45634.5
11.94028,19834.9,2210.3,45635.1
11.94097,19834.4,2210.1,45634.7
11.94167,19834.1,2210.2,45634.6
11.94236,19833.9,2210.2,45634.8
11.94306,19834.1,2210.2,45634.8
11.94375,19834.6,2210.0,45634.6
11.94444,19835.1,2209.8,45634.2
11.94514,19835.3,2209.9,45634.4
11.94583,19834.7,2210.3,45634.8
11.94653,19834.5,2210.6,45634.5
11.94722,19834.4,2210.6,45634.1
11.94792,19833.9,2210.3,45634.3
11.94861,19834.2,2210.2,45634.1
11.94931,19834.4,2210.4,45634.4
11.95,19835.1,2210.3,45634.0
11.95069,19835.4,2209.9,45633.3
11.95139,19834.7,2209.7,45634.5
11.95208,19834.7,2209.5,45634.1
11.95278,19834.9,2209.5,45634.2
11.95347,19834.8,2209.6,45634.3
11.95417,19834.7,2209.5,45634.4
11.95486,19834.9,2209.1,45633.8
11.95556,19835.1,2208.8,45633.4
11.95625,19834.9,2208.4,45634.1
11.95694,19834.5,2208.4,45634.2
11.95764,19834.2,2208.6,45634.2
11.95833,19834.3,2208.7,45634.1
11.95903,19834.4,2208.7,45634.3
11.95972,19834.5,2208.7,45634.0
11.96042,19834.8,2209.0,45634.0
11.96111,19835.0,2209.0,45634.0
11.96181,19835.0,2208.9,45634.1
11.9625,19834.9,2208.9,45634.2
11.96319,19834.9,2209.2,45634.2
11.96389,19834.9,2209.2,45634.2
11.96458,19834.9,2209.1,45634.3
11.96528,19835.1,2209.1,45634.2
11.96597,19835.3,2209.0,45634.3
11.96667,19835.5,2208.9,45634.3
11.96736,19835.6,2208.6,45634.3
11.96806,19835.5,2208.4,45634.4
11.96875,19835.8,2208.2,45633.7
11.96944,19835.9,2208.1,45633.6
11.97014,19835.6,2208.2,45633.8
11.97083,19836.0,2208.4,45632.7
11.97153,19835.5,2208.4,45633.7
11.97222,19835.4,2208.3,45634.1
11.97292,19835.5,2208.2,45634.0
11.97361,19835.1,2208.0,45634.9
11.97431,19835.3,2208.0,45634.7
11.975,19835.1,2208.2,45634.1
11.97569,19835.0,2208.2,45634.2
11.97639,19835.3,2208.1,45633.7
11.97708,19835.4,2208.0,45633.9
11.97778,19835.5,2207.8,45633.3
11.97847,19835.3,2207.8,45633.2
11.97917,19835.2,2207.8,45633.3
11.97986,19835.1,2207.8,45633.2
11.98056,19835.1,2207.8,45633.2
11.98125,19835.0,2207.7,45633.2
11.98194,19834.8,2207.6,45633.3
11.98264,19834.7,2207.7,45633.2
11.98333,19835.0,2207.7,45632.9
11.98403,19835.1,2207.7,45632.8
11.98472,19835.1,2207.6,45632.9
11.98542,19835.0,2207.3,45633.4
11.98611,19835.1,2207.3,45633.2
11.98681,19834.9,2207.1,45633.5
11.9875,19835.3,2207.0,45632.6
11.98819,19836.1,2207.0,45631.2
11.98889,19836.0,2206.8,45631.4
11.98958,19835.9,2206.4,45633.2
11.99028,19836.1,2206.0,45633.8
11.99097,19835.9,2205.7,45633.9
11.99167,19835.6,2205.5,45634.2
11.99236,19835.5,2205.6,45634.5
11.99306,19835.9,2205.7,45633.4
11.99375,19836.4,2205.8,45632.0
11.99444,19836.3,2205.6,45632.3
11.99514,19836.4,2205.6,45632.3
11.99583,19836.4,2205.8,45632.3
11.99653,19836.1,2205.7,45632.5
11.99722,19836.1,2205.7,45632.4
11.99792,19836.8,2205.7,45631.1
11.99861,19836.0,2205.9,45632.9
11.99931,19835.5,2205.9,45633.2
12.0,19835.1,2206.1,45633.9
12.00069,19835.8,2206.2,45632.8
12.00139,19835.7,2206.2,45633.1
12.00208,19835.7,2206.3,45633.3
12.00278,19835.1,2206.3,45634.3
12.00347,19835.2,2206.2,45634.1
12.00417,19836.0,2206.1,45632.4
12.00486,19836.2,2206.2,45632.3
12.00556,19835.8,2206.4,45633.5
12.00625,19836.2,2206.4,45632.5
12.00694,19836.3,2206.4,45632.9
12.00764,19835.9,2206.7,45634.2
12.00833,19835.8,2206.9,45634.4
12.00903,19836.2,2206.1,45632.9
12.00972,19836.0,2206.2,45633.3
12.01042,19836.0,2206.3,45633.3
12.01111,19836.1,2206.4,45633.3
12.01181,19835.7,2206.8,45634.0
12.0125,19835.3,2207.0,45634.5
12.01319,19835.6,2206.0,45632.9
12.01389,19835.7,2206.2,45632.4
12.01458,19835.4,2206.3,45632.9
12.01528,19836.1,2207.3,45633.0
12.01597,19835.9,2206.5,45632.9
12.01667,19835.6,2205.9,45632.8
12.01736,19835.4,2205.6,45633.5
12.01806,19835.5,2205.8,45633.2
12.01875,19835.1,2205.9,45633.4
12.01944,19835.1,2206.3,45633.3
12.02014,19835.1,2206.4,45633.5
12.02083,19835.2,2206.4,45633.8
12.02153,19835.5,2206.4,45633.4
12.02222,19835.9,2206.2,45632.3
12.02292,19836.1,2206.0,45632.0
12.02361,19835.5,2205.8,45632.8
12.02431,19835.6,2205.7,45633.2
12.025,19835.5,2205.7,45633.4
12.02569,19835.6,2205.7,45633.5
12.02639,19835.3,2205.7,45633.6
12.02708,19835.0,2205.4,45633.8
12.02778,19835.0,2205.2,45633.9
12.02847,19834.7,2205.1,45634.3
12.02917,19835.0,2205.1,45633.4
12.02986,19835.4,2205.0,45633.0
12.03056,19835.7,2204.9,45632.5
12.03125,19835.5,2205.0,45632.6
12.03194,19835.4,2204.9,45632.6
12.03264,19835.3,2205.0,45632.7
12.03333,19834.9,2205.0,45633.3
12.03403,19835.1,2205.0,45633.3
12.03472,19835.6,2204.7,45632.9
12.03542,19835.5,2204.5,45633.3
12.03611,19835.8,2204.3,45633.4
12.03681,19835.8,2204.2,45633.3
12.0375,19835.4,2204.1,45634.2
12.03819,19835.3,2204.3,45634.2
12.03889,19835.2,2204.5,45634.3
12.03958,19835.0,2204.7,45634.3
12.04028,19835.7,2204.8,45633.6
12.04097,19835.5,2204.9,45633.3
12.04167,19835.1,2204.8,45634.1
12.04236,19835.2,2204.6,45633.6
12.04306,19835.2,2204.5,45633.6
12.04375,19834.6,2204.4,45634.0
12.04444,19834.3,2204.5,45633.5
12.04514,19834.1,2204.6,45633.6
12.04583,19834.2,2204.6,45633.2
12.04653,19834.3,2204.5,45633.1
12.04722,19834.1,2204.4,45634.0
12.04792,19834.1,2204.4,45634.2
12.04861,19833.9,2204.2,45634.4
12.04931,19834.3,2203.8,45633.8
12.05,19834.4,2203.8,45634.0
12.05069,19834.6,2203.9,45633.8
12.05139,19834.4,2204.0,45634.1
12.05208,19834.8,2204.0,45633.5
12.05278,19835.0,2204.0,45633.8
12.05347,19834.9,2204.0,45633.9
12.05417,19835.1,2204.1,45633.7
12.05486,19834.8,2204.0,45634.7
12.05556,19834.9,2204.1,45634.8
12.05625,19835.0,2204.4,45634.7
12.05694,19835.0,2204.5,45634.7
12.05764,19834.6,2204.0,45634.9
12.05833,19834.5,2203.9,45635.1
12.05903,19834.7,2203.8,45634.6
12.05972,19834.4,2204.1,45634.9
12.06042,19834.2,2204.4,45635.0
12.06111,19834.1,2204.5,45635.0
12.06181,19834.1,2203.9,45634.8
12.0625,19834.1,2203.8,45634.5
12.06319,19833.9,2203.8,45634.8
12.06389,19833.7,2203.8,45635.2
12.06458,19833.8,2204.1,45635.2
12.06528,19834.1,2204.0,45634.7
12.06597,19833.9,2203.9,45635.1
12.06667,19834.2,2203.9,45635.1
12.06736,19834.3,2204.0,45635.2
12.06806,19834.3,2204.0,45635.3
12.06875,19834.2,2204.0,45635.8
12.06944,19834.1,2204.1,45635.8
12.07014,19834.2,2204.1,45635.6
12.07083,19833.9,2204.0,45636.1
12.07153,19834.0,2203.8,45635.8
12.07222,19833.9,2203.7,45635.9
12.07292,19833.5,2203.8,45636.1
12.07361,19833.7,2203.8,45635.9
12.07431,19833.6,2203.9,45635.8
12.075,19833.3,2203.8,45635.8
12.07569,19833.4,2203.8,45635.7
12.07639,19833.5,2203.6,45635.5
12.07708,19833.6,2203.5,45635.3
12.07778,19833.4,2203.5,45635.4
12.07847,19833.3,2203.5,45635.7
12.07917,19833.4,2203.5,45635.5
12.07986,19833.5,2203.6,45635.2
12.08056,19834.3,2203.8,45634.0
12.08125,19833.8,2203.7,45634.5
12.08194,19834.0,2203.7,45634.2
12.08264,19834.8,2204.0,45633.8
12.08333,19835.7,2204.4,45633.2
12.08403,19834.4,2203.7,45634.4
12.08472,19834.7,2203.9,45634.7
12.08542,19834.7,2203.3,45634.7
12.08611,19834.7,2203.9,45635.5
12.08681,19834.7,2203.7,45635.4
12.0875,19834.7,2203.0,45634.7
12.08819,19834.4,2202.2,45634.4
12.08889,19834.4,2202.1,45634.5
12.08958,19834.7,2202.0,45634.0
12.09028,19834.2,2202.4,45634.4
12.09097,19834.2,2202.6,45633.8
12.09167,19834.1,2202.6,45633.9
12.09236,19834.4,2202.3,45632.8
12.09306,19834.4,2202.5,45632.5
12.09375,19834.0,2202.6,45633.7
12.09444,19833.5,2202.2,45634.6
12.09514,19833.4,2202.4,45634.9
12.09583,19833.6,2202.4,45634.7
12.09653,19833.3,2202.2,45634.7
12.09722,19833.9,2202.1,45634.1
12.09792,19833.9,2202.0,45634.2
12.09861,19833.7,2201.9,45634.2
12.09931,19834.1,2201.8,45634.4
12.1,19834.3,2201.6,45634.7
12.10069,19834.7,2201.5,45634.4
12.10139,19834.9,2201.4,45634.7
12.10208,19834.9,2201.3,45634.8
12.10278,19834.4,2201.4,45635.6
12.10347,19834.4,2201.6,45635.1
12.10417,19834.2,2202.0,45635.3
12.10486,19834.3,2202.3,45635.5
12.10556,19834.2,2202.4,45636.1
12.10625,19834.6,2202.6,45635.7
12.10694,19834.5,2202.7,45635.6
12.10764,19834.9,2202.4,45635.2
12.10833,19835.2,2202.1,45633.7
12.10903,19834.9,2201.9,45634.9
12.10972,19834.6,2202.1,45635.6
12.11042,19834.5,2201.9,45635.9
12.11111,19834.5,2201.7,45636.9
12.11181,19834.8,2202.2,45635.8
12.1125,19835.2,2202.0,45635.7
12.11319,19835.3,2202.2,45634.5
12.11389,19834.9,2202.2,45635.9
12.11458,19835.1,2202.4,45636.0
12.11528,19835.0,2202.4,45636.2
12.11597,19835.7,2202.6,45635.3
12.11667,19835.5,2202.5,45635.7
12.11736,19835.4,2202.4,45635.9
12.11806,19835.3,2202.2,45636.2
12.11875,19835.6,2202.1,45635.9
12.11944,19835.6,2202.0,45635.5
12.12014,19835.4,2201.6,45635.2
12.12083,19835.1,2201.5,45636.0
12.12153,19835.2,2201.3,45635.3
12.12222,19835.3,2201.4,45635.3
12.12292,19835.1,2201.1,45635.6
12.12361,19834.9,2201.0,45636.0
12.12431,19834.9,2201.0,45635.7
12.125,19834.6,2200.9,45636.0
12.12569,19834.9,2200.8,45635.5
12.12639,19835.1,2200.7,45635.2
12.12708,19835.8,2200.6,45634.6
12.12778,19836.2,2200.2,45634.1
12.12847,19835.7,2200.0,45634.5
12.12917,19835.6,2200.4,45634.6
12.12986,19835.5,2200.2,45634.7
12.13056,19835.7,2199.3,45634.6
12.13125,19835.5,2199.7,45634.8
12.13194,19835.8,2199.7,45634.7
12.13264,19835.6,2199.1,45635.0
12.13333,19835.8,2199.2,45634.8
12.13403,19835.5,2199.6,45635.1
12.13472,19835.7,2199.4,45634.7
12.13542,19835.3,2199.7,45635.3
12.13611,19835.2,2199.8,45635.4
12.13681,19835.8,2200.1,45634.9
12.1375,19836.0,2200.2,45635.2
12.13819,19835.9,2200.1,45635.5
12.13889,19835.7,2200.7,45635.3
12.13958,19836.0,2200.9,45635.8
12.14028,19836.0,2201.2,45636.1
12.14097,19836.2,2201.7,45636.0
12.14167,19835.9,2202.0,45636.9
12.14236,19835.6,2202.3,45637.9
12.14306,19835.8,2202.9,45636.5
12.14375,19836.0,2203.0,45636.3
12.14444,19835.7,2203.3,45637.2
12.14514,19835.9,2203.4,45636.9
12.14583,19836.1,2203.5,45637.0
12.14653,19836.1,2203.3,45637.1
12.14722,19836.3,2203.3,45636.6
12.14792,19836.1,2203.5,45636.8
12.14861,19836.2,2203.4,45636.5
12.14931,19836.5,2203.4,45636.3
12.15,19836.3,2203.4,45636.2
12.15069,19835.9,2203.1,45636.2
12.15139,19835.7,2203.4,45636.1
12.15208,19836.1,2203.7,45635.8
12.15278,19836.1,2203.5,45636.0
12.15347,19836.2,2203.2,45636.1
12.15417,19835.9,2202.8,45636.5
12.15486,19835.3,2202.8,45636.8
12.15556,19835.6,2202.7,45636.6
12.15625,19835.6,2202.8,45636.3
12.15694,19835.6,2202.8,45636.3
12.15764,19836.0,2202.9,45635.5
12.15833,19835.4,2203.0,45636.1
12.15903,19835.6,2203.0,45635.9
12.15972,19836.1,2202.8,45635.4
12.16042,19836.3,2202.9,45635.1
12.16111,19836.6,2203.0,45634.4
12.16181,19836.5,2202.8,45634.5
12.1625,19836.6,2202.9,45634.4
12.16319,19836.6,2203.1,45634.5
12.16389,19836.5,2203.3,45635.4
12.16458,19836.5,2203.5,45635.4
12.16528,19835.8,2203.4,45637.3
12.16597,19835.7,2203.6,45637.5
12.16667,19835.8,2203.6,45638.7
12.16736,19836.3,2203.7,45637.9
12.16806,19836.9,2203.8,45637.1
12.16875,19837.1,2204.5,45636.4
12.16944,19837.2,2204.2,45637.0
12.17014,19837.4,2204.0,45637.3
12.17083,19837.4,2204.1,45637.0
12.17153,19838.4,2204.8,45634.7
12.17222,19838.0,2204.3,45636.8
12.17292,19837.5,2204.7,45637.3
12.17361,19837.7,2204.8,45637.4
12.17431,19837.2,2205.2,45637.7
12.175,19837.6,2205.3,45637.1
12.17569,19837.6,2205.7,45637.0
12.17639,19837.7,2206.1,45637.0
12.17708,19838.4,2206.9,45635.7
12.17778,19838.1,2206.9,45636.2
12.17847,19836.7,2206.1,45639.3
12.17917,19836.8,2206.6,45638.8
12.17986,19836.7,2206.9,45639.2
12.18056,19837.1,2206.9,45638.3
12.18125,19838.2,2207.5,45635.4
12.18194,19837.2,2207.2,45638.4
12.18264,19838.4,2207.5,45636.4
12.18333,19838.2,2207.5,45637.2
12.18403,19837.8,2207.9,45636.4
12.18472,19838.1,2207.7,45636.1
12.18542,19838.4,2207.9,45635.6
12.18611,19838.0,2208.3,45636.3
12.18681,19837.9,2208.4,45636.0
12.1875,19837.6,2208.5,45635.9
12.18819,19837.1,2208.7,45636.9
12.18889,19837.4,2208.9,45636.8
12.18958,19837.9,2208.7,45636.0
12.19028,19837.6,2208.7,45635.9
12.19097,19837.7,2209.1,45636.0
12.19167,19837.5,2209.1,45636.4
12.19236,19837.2,2209.0,45636.5
12.19306,19837.1,2209.2,45636.2
12.19375,19837.4,2208.9,45635.3
12.19444,19837.5,2208.8,45634.8
12.19514,19837.6,2208.7,45634.9
12.19583,19837.4,2208.8,45635.6
12.19653,19837.5,2209.0,45635.3
12.19722,19837.7,2209.0,45634.6
12.19792,19837.3,2208.9,45635.6
12.19861,19837.1,2208.9,45635.6
12.19931,19836.8,2209.5,45635.7
12.2,19836.5,2209.9,45635.7
12.20069,19836.7,2209.8,45635.5
